"date","state","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","hash","dateChecked","death","hospitalized","total","totalTestResults","posNeg","fips","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","Index","positive_z","negative_z","hosp_z","death_z","total_z","recovered_z"
20200420,"NH",1392,12726,298,79,198,NA,NA,NA,NA,521,"7de4c492da4e4977587cbd0351972d0a63921b2e","2020-04-20T20:00:00Z",41,198,14416,14118,14118,33,3,6,644,50,694,90,-0.177105452767887,-0.198635627077764,-0.207205405463816,-0.189519205531311,-0.18156101828293,-0.156448411654616
20200420,"NJ",88806,89251,NA,6986,NA,2018,NA,1594,NA,NA,"475f85db6197c72804957a10154695964ecb1734","2020-04-20T20:00:00Z",4377,NA,178057,178057,178057,34,175,0,3864,3505,7369,91,4.67544824729919,1.7375170125096,NA,3.94481964403149,2.83040767794632,NA
20200420,"NM",1845,35197,NA,103,274,NA,NA,NA,NA,487,"6bce6cdfad3d7f7d56cda6e86127c1cdf1582674","2020-04-20T20:00:00Z",55,274,37042,37042,37042,35,2,16,363,47,410,92,-0.151958373053763,0.369901268893064,-0.195393284140876,-0.176170325481984,0.234892093839845,-0.165999473525222
20200420,"NV",3830,28517,NA,NA,NA,NA,NA,NA,NA,NA,"6597d6167cd367d35368d50b4f763775bf3fc8ae","2020-04-20T20:00:00Z",158,NA,32347,32347,32347,32,3,0,647,102,749,93,-0.0417664233130678,0.20089114628681,NA,-0.0779607079762259,0.148476140449213,NA
20200420,"NY",247512,386349,NA,16103,57103,5016,NA,NA,NA,23887,"00fbff9168f7d91ad7b8b24e214b002b3d5bef6b","2020-04-20T20:00:00Z",14347,57103,633861,633861,633861,36,478,1380,11580,4726,16306,94,13.4855860687333,9.25436872000552,8.63712043508746,13.4511292220161,11.2199150728906,6.40737840212665
20200420,"OH",12516,77920,NA,NA,2653,NA,798,NA,NA,NA,"7ec883d7476955c4012c40d78cbd4bbbfd32e0ba","2020-04-20T20:00:00Z",509,2653,90436,90436,90436,39,38,88,2223,1224,3447,95,0.440413564318005,1.45083232699291,0.174357197796941,0.256714784689029,1.21765959444461,NA
20200420,"OK",2680,32966,NA,307,541,136,NA,NA,NA,1614,"c1c68e1a81370eb7d4eeef17f88b8385c3223ff0","2020-04-20T20:00:00Z",143,541,35646,35646,35646,40,3,0,0,81,81,96,-0.105605588150246,0.313454924052562,-0.1538954368616,-0.0922630794576471,0.209197382245953,0.150590136126901
20200420,"OR",1956,38089,NA,303,465,74,NA,35,NA,NA,"c1e439a175412090f4a043eefba3e2754e477cd6","2020-04-20T20:00:00Z",75,465,40045,40045,40045,41,1,9,961,46,1007,97,-0.145796505839044,0.443071519578287,-0.16570755818454,-0.15710049684009,0.290165173292894,NA
20200420,"PA",33232,129720,NA,2701,NA,NA,NA,659,NA,NA,"b93e1d0f1b270a69f742a0992ff0924bf498fd39","2020-04-20T20:00:00Z",1204,NA,162952,162952,162952,42,92,0,3150,948,4098,98,1.59040672846322,2.76141980468811,NA,0.919391329994874,2.55238574483333,NA
20200420,"PR",1252,8486,1895,NA,NA,NA,NA,NA,NA,NA,"f9af3f76cd935a4b930bed17b1a1f1498e456936","2020-04-20T20:00:00Z",63,NA,11633,9738,9738,72,1,0,206,39,245,99,-0.184877177182847,-0.305911513282931,NA,-0.168542394025226,-0.232784787885939,NA
20200420,"RI",5090,31990,NA,272,331,62,NA,45,NA,267,"7eeca6d20edcdd054bea6d6dd4e6bfbe76f74dcd","2020-04-20T20:00:00Z",155,331,37080,37080,37080,44,5,0,1997,384,2381,100,0.0281790964215801,0.288761229492128,-0.186534193148671,-0.0808211822725102,0.23559152008667,-0.227800462099726
20200420,"SC",4377,36103,NA,NA,776,NA,NA,NA,NA,2063,"f5e68b7b953689577424337933c68d8101e4ca7a","2020-04-20T20:00:00Z",120,776,40480,40480,40480,45,0,0,0,0,0,101,-0.0114011857774706,0.392823899294451,-0.117371114349878,-0.114193382395826,0.298171763223656,0.276720335535776
20200420,"SD",1685,10641,0,NA,87,NA,NA,NA,NA,709,"543469daaca0f0e8a222eb3a9f588834b1d9a6bf","2020-04-20T20:00:00Z",7,87,12326,12326,12326,46,0,13,214,50,264,102,-0.160840343813718,-0.251388038100823,-0.224457319501268,-0.221937914222532,-0.220029461858312,-0.103636657781858
20200420,"TN",7238,93451,NA,NA,730,NA,NA,NA,NA,3575,"27a1a741ebcaa1665c87ecac9c56d22915c7e7f5","2020-04-20T20:00:00Z",152,730,100689,100689,100689,47,4,6,3423,168,3591,103,0.14741955387398,1.84378086205245,-0.124520556203236,-0.0836816565687944,1.40637583941035,0.701461675193282
20200420,"TX",19458,170936,NA,1411,NA,NA,NA,NA,NA,5706,"aa618d940c111264f2522c4cfeae1275aee43b81","2020-04-20T20:00:00Z",495,NA,190394,190394,190394,48,18,0,7149,535,7684,104,0.825780070665565,3.80422238153532,NA,0.243365904639702,3.05748193076426,1.30008852361269
20200420,"UT",3213,65098,NA,NA,268,NA,NA,NA,NA,776,"d7ce1632b3287fa512ade724a644335c0a1cdcf5","2020-04-20T20:00:00Z",28,268,68311,68311,68311,49,1,9,4612,144,4756,105,-0.0760175230561454,1.12642397488851,-0.196325820034792,-0.201914594148542,0.81042786520761,-0.0848154476250767
20200420,"VA",8990,47745,468,1296,1500,396,NA,237,NA,1324,"2ea7ba60d3c4cf97b3aeeb0bdd023eb3482e6bc9","2020-04-20T20:00:00Z",300,1500,57203,56735,56735,51,23,78,1549,453,2002,106,0.24467713369549,0.68737716986062,-0.00484511648397653,0.0574350753812275,0.605974529688305,0.0691251966423261
20200420,"VI",53,554,18,NA,NA,NA,NA,NA,NA,48,"a28571d6bba244a615bedfe60519ae3388f419b5","2020-04-20T20:00:00Z",3,NA,625,607,607,78,0,0,6,0,6,107,-0.251436445565262,-0.506598383419578,NA,-0.225751879950911,-0.435397528018861,-0.289320537089802
20200420,"VT",816,12165,NA,49,NA,NA,NA,NA,NA,15,"9f5e1896b278870fc9a50fbb682e6f8cc927a6f2","2020-04-20T20:00:00Z",38,NA,12981,12981,12981,50,0,0,251,4,255,108,-0.209080547503726,-0.212829441266702,NA,-0.192379679827595,-0.207973562077511,-0.298590685375977
20200420,"WA",11790,126852,NA,403,NA,122,NA,NA,NA,NA,"45943bcf2c4271f9ef17a2bfb7755528e67cabb5","2020-04-20T20:00:00Z",634,NA,138642,138642,138642,53,10,0,2948,-12,2936,109,0.400111621994708,2.68885677600028,NA,0.375901213700871,2.10493700640388,NA
20200420,"WI",4499,46603,237,406,1211,168,307,NA,NA,NA,"3f68df6dae55c0dc7e23cad0c5c95cd51aeb6298","2020-04-20T20:00:00Z",230,1211,51339,51102,51102,55,10,21,1280,153,1433,110,-0.00462868307300473,0.658483523151587,-0.0497622620409455,-0.00930932486540449,0.498042016230869,NA
20200420,"WV",902,21253,NA,77,NA,37,NA,23,NA,290,"9cf42f04bb516ad4d992e2e34b14bb506ace0786","2020-04-20T20:00:00Z",24,NA,22155,22155,22155,54,6,0,2085,39,2124,111,-0.20430648822025,0.0171052884107883,NA,-0.205728559876921,-0.0391173413308326,-0.221339449657846
20200420,"WY",313,7073,NA,19,51,NA,NA,NA,NA,233,"7051d0f8ffb99101d5f51760a38f9161ea6bd4e4","2020-04-20T20:00:00Z",2,51,7386,7386,7386,56,0,1,101,4,105,112,-0.237003243080335,-0.341661708379134,-0.230052534864765,-0.226705371383006,-0.310954873945579,-0.237351523970332
20200419,"AK",319,9576,NA,37,36,NA,NA,NA,NA,153,"a55d5f5198d699a8859e16fc9fa49cbecbc61939","2020-04-19T20:00:00Z",9,36,9895,9895,9895,2,0,0,235,5,240,113,-0.236670169176837,-0.278333514234904,-0.232383874599556,-0.220030931358343,-0.264774335701257,-0.259824610724697
20200419,"AL",4837,40875,NA,NA,641,NA,260,NA,157,NA,"e120fdc84c91ed23d5f4a2a00e930fbf90f652b3","2020-04-19T20:00:00Z",154,641,45712,45712,45712,1,8,21,2992,182,3174,114,0.0141344801574008,0.51355987310838,-0.138353171962995,-0.0817746737046049,0.394471713839158,NA
20200419,"AR",1781,22428,NA,88,291,NA,NA,25,57,721,"26854a8543b5740ca16b32215f7349ffc12aed4d","2020-04-19T20:00:00Z",40,291,24209,24209,24209,5,2,0,26,42,68,115,-0.155511161357745,0.0468338653662296,-0.192751099108113,-0.190472696963406,-0.00131151209454781,-0.100265694768703
20200419,"AS",0,3,17,NA,NA,NA,NA,NA,NA,NA,"ae71dad66ccc8f5c3aaeafe4f292e04499664e5d","2020-04-19T20:00:00Z",NA,NA,20,3,3,60,0,0,0,0,0,116,-0.254378598379498,-0.520539188442938,NA,NA,-0.446533130106472,NA
20200419,"AZ",4929,48061,NA,631,NA,283,NA,187,NA,994,"33b8b85aadbce892fe140ca6c9c2cf3275f0e845","2020-04-19T20:00:00Z",184,NA,52990,52990,52990,4,7,0,1735,210,1945,117,0.0192416133443751,0.695372259492892,NA,-0.0531699307417626,0.528430246060035,-0.023576286219431
20200419,"CA",30333,250567,7200,4731,NA,1457,NA,NA,NA,NA,"6497f09e42ab49264d37a27c55e3858737d2204a","2020-04-19T20:00:00Z",1166,NA,288100,280900,280900,6,94,0,19864,1370,21234,118,1.42947652075628,5.81895966795128,NA,0.883158655575274,4.85585405898258,NA
20200419,"CO",9433,35173,NA,874,1797,NA,NA,NA,NA,NA,"30b797e974be7b9e0190a948977948fa7954192b","2020-04-19T20:00:00Z",411,1797,44606,44606,44606,8,20,42,913,386,1299,119,0.269269090237116,0.369294046895676,0.0413154102648808,0.163272624343744,0.374114728865774,NA
20200419,"CT",17550,40663,NA,1938,NA,NA,NA,NA,NA,NA,"9eb73b754fac498c79f5eecf0d740580044c13b1","2020-04-19T20:00:00Z",1086,NA,58213,58213,58213,9,50,0,2010,741,2751,120,0.719862569353098,0.508196078798122,NA,0.806879341007695,0.624564543090763,NA
20200419,"DC",2793,10906,NA,313,NA,105,NA,79,NA,622,"0afdb625281746e8bc0258458e6c11dd29cb69d7","2020-04-19T20:00:00Z",96,NA,13699,13699,13699,11,5,0,304,127,431,121,-0.099332696301028,-0.244683295213,NA,-0.1370771767661,-0.194758087203288,-0.12807613962723
20200419,"DE",2538,12256,NA,249,NA,NA,NA,NA,NA,466,"206aa57312ec65e2c5fe68147d10b55829f2e153","2020-04-19T20:00:00Z",67,NA,14794,14794,14794,10,6,0,562,215,777,122,-0.113488337199707,-0.21052705785994,NA,-0.164728428296847,-0.174603567722406,-0.171898658798242
20200419,"FL",25996,230083,1179,NA,3930,NA,NA,NA,NA,NA,"9134ab1468fc864b0074346757d5fe0627ef37e5","2020-04-19T20:00:00Z",781,3930,257258,256079,256079,12,27,88,8825,727,9552,123,1.18871960084424,5.30069569318085,0.372831920552129,0.516064454218798,4.28817762991467,NA
20200419,"GA",18301,61632,NA,NA,3464,NA,NA,NA,NA,NA,"4f81acfbb704b29fa81c86366d17e1125118df19","2020-04-19T20:00:00Z",687,3464,79933,79933,79933,13,14,44,5093,632,5725,124,0.761552319607638,1.0387309980991,0.300404966124629,0.426436259601893,1.02434186101292,NA
20200419,"GU",136,943,NA,6,NA,2,NA,NA,NA,112,"ffd216b126680d43d0a167f20d2d146e6eacbef8","2020-04-19T20:00:00Z",5,NA,1079,1079,1079,66,0,0,0,0,0,125,-0.246828923233536,-0.496756326878585,NA,-0.223844897086722,-0.427041224964687,-0.271342067686309
20200419,"HI",574,22896,NA,NA,51,NA,NA,NA,NA,410,"29fb1c3ee4a32fd0dc935059219095f7cbd5626a","2020-04-19T20:00:00Z",9,51,23470,23470,23470,15,0,3,1106,21,1127,126,-0.222514528278158,0.0586746943152905,-0.230052534864765,-0.220030931358343,-0.0149135119999102,-0.187629819526298
20200419,"IA",2902,21648,NA,198,NA,86,NA,54,NA,1171,"82c26fb3e410a7d8aca341442728861b6f948759","2020-04-19T20:00:00Z",75,NA,24550,24550,24550,19,1,0,1214,389,1603,127,-0.0932818537208085,0.0270991504511281,NA,-0.15710049684009,0.00496491817301456,0.0261454182246024
20200419,"ID",1668,15201,NA,NA,151,NA,53,NA,NA,520,"b6ed09b610f63b8964e71a17c94d2fae3f585ef4","2020-04-19T20:00:00Z",44,151,16869,16869,16869,16,1,0,247,13,260,128,-0.161784053206964,-0.136015858597153,-0.21451026996616,-0.186658731235027,-0.136411213454981,-0.156729325239046
20200419,"IL",30357,112961,NA,4314,NA,1196,NA,749,NA,NA,"171fdba34c699b38cd99d9993a0c20b5a859abc3","2020-04-19T20:00:00Z",1290,NA,143318,143318,143318,17,31,0,4717,1197,5914,129,1.43080881637027,2.33740174409557,NA,1.00139159315502,2.1910032466711,NA
20200419,"IN",11210,49932,NA,NA,NA,649,NA,342,NA,NA,"5528169e11d016a0a904789cbfc475f00682c329","2020-04-19T20:00:00Z",562,NA,61142,61142,61142,18,17,0,3700,569,4269,130,0.36791447798987,0.742710274372578,NA,0.30724983059005,0.678475581957889,NA
20200419,"KS",1849,16281,NA,NA,390,NA,NA,NA,NA,NA,"ed8dd64285c21138b232f1ab7fac90b4041ec9ea","2020-04-19T20:00:00Z",92,390,18130,18130,18130,20,6,7,395,59,454,131,-0.151736323784764,-0.108690868714705,-0.177364256858494,-0.140891142494479,-0.113201305632705,NA
20200419,"KY",2707,29518,NA,274,1059,155,534,NA,NA,1174,"294401486731fa47c293d1a07099bc6abe64d708","2020-04-19T20:00:00Z",144,1059,32225,32225,32225,21,7,51,1444,185,1629,132,-0.104106755584504,0.226217363761191,-0.0733865046868253,-0.0913095880255523,0.146230614077827,0.0269881589778911
20200419,"LA",23928,117576,NA,1748,NA,NA,NA,349,NA,NA,"f39da3758743c982ec8f2c6a323d32041c56dd86","2020-04-19T20:00:00Z",1296,NA,141504,141504,141504,22,29,0,3157,348,3505,133,1.07392012877182,2.45416547400992,NA,1.00711254174759,2.15761484636213,NA
20200419,"MA",38077,124164,NA,3729,NA,987,NA,NA,NA,NA,"c75ab4675ab15d338e3b8385507b9ec31b6790e0","2020-04-19T20:00:00Z",1706,NA,162241,162241,162241,25,146,0,3730,1705,5435,134,1.85936390553811,2.62084791229285,NA,1.39804402890644,2.53929911163615,NA
20200419,"MD",12830,55061,NA,NA,2886,NA,NA,NA,NA,914,"67e2b09c0defce78f91f1938bfd9be7452ae881e","2020-04-19T20:00:00Z",486,2886,67891,67891,67891,24,23,129,1999,522,2521,135,0.457844431934417,0.872478675397649,0.210570675010691,0.23478448175085,0.802697364584805,-0.0460493729737964
20200419,"ME",867,14076,NA,46,136,18,NA,9,NA,393,"2ee56143f665f6eef6c7c7bf2d1b233c7ccefc29","2020-04-19T20:00:00Z",34,136,14943,14943,14943,23,2,0,0,20,20,136,-0.20624941932399,-0.164479389724703,-0.216841609700951,-0.196193645555974,-0.171861080596697,-0.192405350461601
20200419,"MI",31424,78237,NA,3403,NA,1344,NA,1115,NA,3237,"b3a1319a97d980ef71e08c1e9112f84ce2382a88","2020-04-19T20:00:00Z",2391,NA,109661,109661,109661,26,83,0,9301,633,9934,137,1.49004045887572,1.45885271754174,NA,2.05118565989133,1.57151405747654,0.606512883656088
20200419,"MN",2356,43360,NA,228,574,116,226,NA,NA,1160,"c46d9c7e491debd22437fd9e1fbffe0c11a965be","2020-04-19T20:00:00Z",134,574,45716,45716,45716,27,13,13,1305,143,1448,138,-0.123591578939156,0.576432650754569,-0.14876648944506,-0.1008445023465,0.394545337654613,0.0230553687958771
20200419,"MO",5667,48242,NA,875,NA,NA,NA,NA,NA,NA,"847abdacfffe186deb9e5f69ba2de46e4a0f46ce","2020-04-19T20:00:00Z",176,NA,53909,53909,53909,29,1,0,0,150,150,139,0.0602097034746689,0.699951725389858,NA,-0.0607978621985206,0.545345317660884,NA
20200419,"MP",14,42,4,NA,NA,NA,NA,NA,NA,9,"d9899c4db95fdfc1b466f0df099bd5e4d73cd24b","2020-04-19T20:00:00Z",2,NA,60,56,56,69,0,0,0,0,0,140,-0.253601425938001,-0.519552452697183,NA,-0.226705371383006,-0.445796891951919,-0.300276166882555
20200419,"MS",4274,34791,NA,NA,808,138,NA,79,NA,NA,"56b97ccde77eed01f684728fc5aee81aa4cd2251","2020-04-19T20:00:00Z",159,808,39065,39065,39065,28,7,26,0,300,300,141,-0.0171189544541919,0.359629096770588,-0.112397589582324,-0.0770072165441312,0.272127338506351,NA
20200419,"MT",433,10465,NA,18,55,NA,NA,NA,NA,243,"01531efd541c443e1080cfb6e95eebb7dd6b2052","2020-04-19T20:00:00Z",10,55,10898,10898,10898,30,0,0,322,7,329,142,-0.230341765010369,-0.255840999415,-0.229430844268821,-0.219077439926248,-0.246313163975846,-0.234542388126036
20200419,"NC",6493,72279,NA,465,NA,NA,NA,NA,NA,NA,"33bb942114706fa830c9ff3bd5c0736ee8c5a648","2020-04-19T20:00:00Z",172,NA,78772,78772,78772,37,8,0,2208,353,2561,143,0.106062877522938,1.30810985669024,NA,-0.0646118279268995,1.00297254857702,NA
20200419,"ND",585,13045,NA,15,51,NA,NA,NA,NA,189,"c24fc5d7f1683d70f5c4b362ca03d131da90a4a3","2020-04-19T20:00:00Z",10,51,13630,13630,13630,38,1,4,610,57,667,144,-0.221903892788411,-0.190564634695818,-0.230052534864765,-0.219077439926248,-0.196028098019892,-0.249711721685233
20200419,"NE",1287,13288,NA,NA,NA,NA,NA,NA,NA,NA,"626331acb95da822b8543edb30d772eb6a727e02","2020-04-19T20:00:00Z",28,NA,14575,14575,14575,31,4,0,749,149,898,145,-0.182934246079107,-0.184416511972267,NA,-0.201914594148542,-0.178634471618583,NA
20200419,"NH",1342,12082,316,85,192,NA,NA,NA,NA,513,"2228387ecb96872f72ce39a4189efd28cf4616a9","2020-04-19T20:00:00Z",38,192,13740,13424,13424,33,1,2,517,55,572,146,-0.179881068630373,-0.214929417341001,-0.208137941357732,-0.192379679827595,-0.194003443094872,-0.158695720330053
20200419,"NJ",85301,85387,NA,7494,NA,1940,NA,1628,NA,NA,"bfacf58505686a7f6016e248759561bb29c71824","2020-04-19T20:00:00Z",4202,NA,170688,170688,170688,34,132,0,4271,3881,8152,147,4.48087757533892,1.63975427093017,NA,3.77795864341491,2.69477420392383,NA
20200419,"NM",1798,34834,NA,92,258,NA,NA,NA,NA,465,"45b0a25516b7d3002fe45c7522626bd3af59c125","2020-04-19T20:00:00Z",53,258,36632,36632,36632,35,2,16,932,87,1019,148,-0.1545674519645,0.360717036182575,-0.197880046524653,-0.178077308346174,0.227345652755679,-0.172179572382672
20200419,"NV",3728,27870,NA,NA,NA,NA,NA,NA,NA,NA,"dc7b0bb39e382412167e1696b5a5df37b9e90c90","2020-04-19T20:00:00Z",155,NA,31598,31598,31598,32,4,0,745,102,847,149,-0.0474286796725393,0.184521453273899,NA,-0.0808211822725102,0.134690081005213,NA
20200419,"NY",242786,374769,NA,16213,55723,5016,NA,NA,NA,23887,"a31e7da9ac8b2747e083e07d2109e0dc8949cb2e","2020-04-19T20:00:00Z",13869,55723,617555,617555,617555,36,507,1384,14969,6054,21023,150,13.2232348574112,8.96138410626594,8.4226371794867,12.9953603174748,10.9197875891872,6.40737840212665
20200419,"OH",11292,75697,NA,NA,2565,NA,765,NA,NA,NA,"4cd095edc621321b7eaeb621d8e388ef842c6363","2020-04-19T20:00:00Z",471,2565,86989,86989,86989,39,20,46,6878,1353,8231,151,0.372466488004347,1.39458838948487,0.160680004686169,0.220482110269428,1.15421427147603,NA
20200419,"OK",2599,32966,NA,307,541,136,NA,NA,NA,1575,"a6d29945e0f5ebbbf59fd16df1594b1519748563","2020-04-19T20:00:00Z",140,541,35565,35565,35565,40,1,0,0,29,29,152,-0.110102085847474,0.313454924052562,-0.1538954368616,-0.0951235537539313,0.207706499982984,0.139634506334147
20200419,"OR",1910,37128,NA,290,456,74,NA,37,NA,NA,"ec661c9d973bf39cbdb160e1460ee6576ad075e0","2020-04-19T20:00:00Z",74,456,39038,39038,39038,41,2,7,1389,66,1455,153,-0.148350072432531,0.418757338766219,-0.167106362025414,-0.158053988272184,0.271630377752028,NA
20200419,"PA",32284,126570,NA,2634,NA,NA,NA,657,NA,NA,"6e7208747c844734f6c1a7e4baaec23c97ffc391","2020-04-19T20:00:00Z",1112,NA,158854,158854,158854,42,276,0,3674,1215,4889,154,1.53778105171048,2.68172191753097,NA,0.831670118242158,2.4769581458994,NA
20200419,"PR",1213,8280,1839,NA,NA,NA,NA,NA,NA,NA,"a721603971d92c485f34bfcc042df1eee7d98b29","2020-04-19T20:00:00Z",62,NA,11332,9493,9493,72,2,0,225,95,320,155,-0.187042157555586,-0.311123502093842,NA,-0.169495885457321,-0.238324979998949,NA
20200419,"RI",4706,29993,NA,278,331,66,NA,37,NA,244,"9665fc9398589b5d582473ae54d28cadb76f2a6a","2020-04-19T20:00:00Z",150,331,34699,34699,34699,44,13,0,1658,215,1873,156,0.00686236659768742,0.238235299126156,-0.186534193148671,-0.0855886394329839,0.191766943936916,-0.234261474541606
20200419,"SC",4377,36103,NA,NA,776,NA,NA,NA,NA,2633,"7131f56d8c3cca28acea564234b76af6ff0824c7","2020-04-19T20:00:00Z",120,776,40480,40480,40480,45,1,0,1516,131,1647,157,-0.0114011857774706,0.392823899294451,-0.117371114349878,-0.114193382395826,0.298171763223656,0.436841078660629
20200419,"SD",1635,10427,0,NA,74,NA,NA,NA,NA,646,"3f65890db33d32f46a90ea34281347b33a146882","2020-04-19T20:00:00Z",7,74,12062,12062,12062,46,0,6,309,93,402,158,-0.163615959676204,-0.256802434244197,-0.226477813938086,-0.221937914222532,-0.22488863367836,-0.12133421360092
20200419,"TN",7070,90028,NA,NA,724,NA,NA,NA,NA,3344,"60d2f99d4e111f558462b9ff68cd65e6e71c7621","2020-04-19T20:00:00Z",148,724,97098,97098,97098,47,3,5,6204,308,6512,159,0.138093484576027,1.75717582467503,-0.125453092097153,-0.0874956222971734,1.34028005908537,0.636570637190052
20200419,"TX",18923,163787,NA,1471,NA,NA,NA,NA,NA,5334,"0fc49b2c1df281f3fedfbacd2f2010c5221109ed","2020-04-19T20:00:00Z",477,NA,182710,182710,182710,48,24,0,5808,663,6471,160,0.796080980936965,3.62334612906345,NA,0.226203058861997,2.91605058127467,1.19558867020489
20200419,"UT",3069,60486,NA,NA,259,NA,NA,NA,NA,679,"5fef949ff5b5a3b616e0f7af426750ffeabbdf46","2020-04-19T20:00:00Z",27,259,63555,63555,63555,49,2,8,3473,138,3611,161,-0.0840112967401051,1.00973614772384,-0.197724623875667,-0.202868085580637,0.722889148631285,-0.112064065314745
20200419,"VA",8537,46196,499,1319,1422,388,NA,231,NA,1267,"2c57acf155ca215593af4e21a3d82a98d0f1a240","2020-04-19T20:00:00Z",277,1422,55232,54733,54733,51,19,126,2318,484,2802,162,0.219530053981367,0.648186050112553,-0.0169680831048886,0.0355047724430484,0.569696394622717,0.0531131223298408
20200419,"VI",53,548,22,NA,NA,NA,NA,NA,NA,48,"8a1ae5c337b88d929c1347d2d99cee0960020aea","2020-04-19T20:00:00Z",3,NA,623,601,601,78,0,0,158,0,158,163,-0.251436445565262,-0.506750188918925,NA,-0.225751879950911,-0.435434339926589,-0.289320537089802
20200419,"VT",812,11914,NA,53,NA,NA,NA,NA,NA,15,"0fd8206e283903ce9d079d7a99dc577628487dca","2020-04-19T20:00:00Z",38,NA,12726,12726,12726,50,0,0,151,9,160,164,-0.209302596772724,-0.219179971322715,NA,-0.192379679827595,-0.212667080312784,-0.298590685375977
20200419,"WA",11802,123904,NA,586,NA,193,NA,NA,NA,NA,"3811ccab863a6fc16d058bc94d5944f0291b3719","2020-04-19T20:00:00Z",624,NA,135706,135706,135706,53,21,0,3722,357,4079,165,0.400777769801704,2.61426967398782,NA,0.366366299379924,2.05089712585971,NA
20200419,"WI",4346,45323,248,397,1190,162,307,NA,NA,NA,"7b769f633fc7090da95857b59e02c6b58d946863","2020-04-19T20:00:00Z",220,1190,49917,49669,49669,55,9,14,1361,147,1508,166,-0.013122067612212,0.626098349957574,-0.0530261376696526,-0.0188442391863519,0.471868749836518,NA
20200419,"WV",863,19168,NA,72,NA,37,NA,25,NA,265,"b84ada6c6a8233ff6d204c06b6db3dad4dc4ffb8","2020-04-19T20:00:00Z",18,NA,20031,20031,20031,54,2,0,513,78,591,167,-0.206471468592989,-0.0356471226122715,NA,-0.21144950846949,-0.0782115873375847,-0.228362289268585
20200419,"WY",309,6972,NA,19,50,NA,NA,NA,NA,227,"e267dd2b218ec12a6da6575976293932c0b3eda9","2020-04-19T20:00:00Z",2,50,7281,7281,7281,56,0,0,755,4,759,168,-0.237225292349334,-0.344217100951474,-0.230207957513751,-0.226705371383006,-0.31288749910128,-0.239037005476909
20200418,"AK",314,9341,NA,39,36,NA,NA,NA,NA,147,"e01d04c1608f52dc596ef6e9cde32427d3da59b7","2020-04-18T20:00:00Z",9,36,9655,9655,9655,2,0,0,200,5,205,169,-0.236947730763085,-0.284279229625993,-0.232383874599556,-0.220030931358343,-0.269191764628573,-0.261510092231274
20200418,"AL",4655,37883,NA,NA,620,NA,247,NA,148,NA,"db9e6bd49bb8fa0b75862eebb624fdb77a579372","2020-04-18T20:00:00Z",146,620,42538,42538,42538,1,2,26,4565,125,4690,170,0.00403123841795167,0.437859530767375,-0.141617047591702,-0.0894026051613628,0.336051216275396,NA
